RecipeId,id,score,[features]
102176,4002adc3-a3c2-4f5d-b8bb-2d38521053cd,5,"queryMatchName=2.7947865,queryMatchDescription=2.880478,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=4.293831,queryMatchReviews=3.5195553,queryMatchAuthorName=0.0,recency=0.05494577,rating=0.9,reviewCount=0.012079661,keywordCount=0.4375,ingredientCount=0.13636364,instructionCount=0.056074765,imageCount=0.0042283298,originalScore=13.973931"
289773,b84daa26-5a04-4a53-9f39-d0e8ee3ea436,4,"queryMatchName=3.1988811,queryMatchDescription=3.388533,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=3.722008,queryMatchReviews=3.852229,queryMatchAuthorName=0.0,recency=0.06740313,rating=1.0,reviewCount=0.0026118185,keywordCount=0.125,ingredientCount=0.11363637,instructionCount=0.04672897,imageCount=0.0021141649,originalScore=15.994406"
185476,54b84be7-8b8a-44df-9273-fcca1c372634,4,"queryMatchName=2.7947865,queryMatchDescription=3.306036,queryMatchCategory=0.0,queryMatchIngredients=2.975183,queryMatchKeywords=0.0,queryMatchInstructions=4.364688,queryMatchReviews=3.456367,queryMatchAuthorName=0.0,recency=0.061320707,rating=0.9,reviewCount=0.0032647732,keywordCount=0.28125,ingredientCount=0.11363637,instructionCount=0.028037382,imageCount=0.01268499,originalScore=13.973931"
47424,e828b967-5f38-43d3-a037-84915363013a,3,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=3.1401925,queryMatchAuthorName=0.0,recency=0.04975122,rating=1.0,reviewCount=0.0019588638,keywordCount=0.15625,ingredientCount=0.27272728,instructionCount=0.04672897,imageCount=0.0021141649,originalScore=13.973931"
12408,feb727fe-46fb-45e1-aa95-1e0e9c42db5c,4,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=2.0569098,queryMatchKeywords=0.0,queryMatchInstructions=3.8187366,queryMatchReviews=2.5330484,queryMatchAuthorName=0.0,recency=0.047102425,rating=1.0,reviewCount=0.01567091,keywordCount=0.15625,ingredientCount=0.3181818,instructionCount=0.07476635,imageCount=0.006342495,originalScore=13.973931"
137781,1bc5118a-4238-42be-bd9c-031f7b5378ac,3,"queryMatchName=2.7947865,queryMatchDescription=3.306036,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=3.5997553,queryMatchAuthorName=0.0,recency=0.057862327,rating=1.0,reviewCount=0.0013059092,keywordCount=0.25,ingredientCount=0.11363637,instructionCount=0.07476635,imageCount=0.0,originalScore=13.973931"
34134,69eabca5-61d7-41bf-a8fd-f5e7b9d31efa,2,"queryMatchName=2.7947865,queryMatchDescription=3.306036,queryMatchCategory=0.0,queryMatchIngredients=3.0901453,queryMatchKeywords=0.0,queryMatchInstructions=4.141638,queryMatchReviews=2.6321087,queryMatchAuthorName=0.0,recency=0.048887946,rating=1.0,reviewCount=6.529546E-4,keywordCount=0.34375,ingredientCount=0.06818182,instructionCount=0.028037382,imageCount=0.0,originalScore=13.973931"
85718,2a68475d-7884-4c35-9a9f-02d6b887b532,4,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=2.769143,queryMatchKeywords=0.0,queryMatchInstructions=3.9011717,queryMatchReviews=3.1537633,queryMatchAuthorName=0.0,recency=0.05312859,rating=0.9,reviewCount=0.0019588638,keywordCount=0.25,ingredientCount=0.09090909,instructionCount=0.09345794,imageCount=0.0021141649,originalScore=13.973931"
128959,71666fdb-9963-46c6-9d33-1df514b37351,5,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=2.292796,queryMatchKeywords=0.0,queryMatchInstructions=3.886064,queryMatchReviews=2.60685,queryMatchAuthorName=0.0,recency=0.05719372,rating=0.9,reviewCount=0.0058765914,keywordCount=0.25,ingredientCount=0.25,instructionCount=0.04672897,imageCount=0.01268499,originalScore=13.973931"
416085,19bf0349-bec7-4e50-aed7-9242441cbe6f,3,"queryMatchName=3.0585327,queryMatchDescription=3.9198232,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=3.2790337,queryMatchReviews=2.8880801,queryMatchAuthorName=0.0,recency=0.07796268,rating=1.0,reviewCount=3.264773E-4,keywordCount=0.1875,ingredientCount=0.20454547,instructionCount=0.028037382,imageCount=0.0,originalScore=15.292664"
54705,f7702301-8e71-4281-89d6-036d15cba243,4,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=3.045941,queryMatchAuthorName=0.0,recency=0.050387744,rating=1.0,reviewCount=0.0026118185,keywordCount=0.21875,ingredientCount=0.18181819,instructionCount=0.084112145,imageCount=0.0042283298,originalScore=13.973931"
21430,c7914b33-f7a9-48a9-95d8-d35f6851ca31,2,"queryMatchName=2.7947865,queryMatchDescription=3.306036,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=3.061771,queryMatchAuthorName=0.0,recency=0.04803521,rating=1.0,reviewCount=3.264773E-4,keywordCount=0.25,ingredientCount=0.1590909,instructionCount=0.028037382,imageCount=0.0,originalScore=13.973931"
50627,b296899e-716e-45d4-961b-14a5be51fb9c,4,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=3.6857584,queryMatchAuthorName=0.0,recency=0.050084576,rating=1.0,reviewCount=0.0045706825,keywordCount=0.125,ingredientCount=0.13636364,instructionCount=0.037383176,imageCount=0.0,originalScore=13.973931"
206849,4a714e21-9815-4bae-b7a3-153724182d20,,"queryMatchName=2.7947865,queryMatchDescription=2.4656398,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=2.8179712,queryMatchAuthorName=0.0,recency=0.06271722,rating=1.0,reviewCount=0.0013059092,keywordCount=0.21875,ingredientCount=0.25,instructionCount=0.06542056,imageCount=0.0084566595,originalScore=13.973931"
13372,e9bb5894-a427-4386-a76c-579c83f6588d,4,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=2.5701723,queryMatchAuthorName=0.0,recency=0.047248255,rating=1.0,reviewCount=0.009141365,keywordCount=0.25,ingredientCount=0.20454547,instructionCount=0.06542056,imageCount=0.0042283298,originalScore=13.973931"
156265,ffeb9c8f-9220-4c32-96fb-10016af38783,2,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=2.676467,queryMatchKeywords=0.0,queryMatchInstructions=2.6435416,queryMatchReviews=3.758381,queryMatchAuthorName=0.0,recency=0.05926676,rating=0.8,reviewCount=6.529546E-4,keywordCount=0.0625,ingredientCount=0.1590909,instructionCount=0.06542056,imageCount=0.0021141649,originalScore=13.973931"
58403,3e77a506-6b60-426d-968c-c1bc81e0dca2,4,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=1.1228051,queryMatchAuthorName=0.0,recency=0.050680574,rating=1.0,reviewCount=0.0055501144,keywordCount=0.40625,ingredientCount=0.3181818,instructionCount=0.10280374,imageCount=0.0084566595,originalScore=13.973931"
167631,d7e2d2e5-6f14-453b-b53b-bcd176d1c038,2,"queryMatchName=2.7947865,queryMatchDescription=3.3827667,queryMatchCategory=0.0,queryMatchIngredients=2.769143,queryMatchKeywords=0.0,queryMatchInstructions=3.6300588,queryMatchReviews=3.0356898,queryMatchAuthorName=0.0,recency=0.06007357,rating=0.8,reviewCount=3.264773E-4,keywordCount=0.21875,ingredientCount=0.1590909,instructionCount=0.06542056,imageCount=0.0021141649,originalScore=13.973931"
58106,a445baa0-6f04-4488-b93b-f923549591c4,4,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=2.975183,queryMatchKeywords=0.0,queryMatchInstructions=2.7767556,queryMatchReviews=2.75416,queryMatchAuthorName=0.0,recency=0.050666552,rating=0.9,reviewCount=6.529546E-4,keywordCount=0.1875,ingredientCount=0.13636364,instructionCount=0.056074765,imageCount=0.0084566595,originalScore=13.973931"
79079,7e04dbc2-05fa-4c13-b12b-a1bdab376080,5,"queryMatchName=2.7947865,queryMatchDescription=3.306036,queryMatchCategory=0.0,queryMatchIngredients=2.4322617,queryMatchKeywords=0.0,queryMatchInstructions=3.3713732,queryMatchReviews=2.8021665,queryMatchAuthorName=0.0,recency=0.05252668,rating=1.0,reviewCount=0.0068560233,keywordCount=0.125,ingredientCount=0.20454547,instructionCount=0.037383176,imageCount=0.006342495,originalScore=13.973931"
12023,8cd97523-e483-4509-9fb8-5381aad06d37,3,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=3.168765,queryMatchAuthorName=0.0,recency=0.047035888,rating=1.0,reviewCount=9.794319E-4,keywordCount=0.125,ingredientCount=0.18181819,instructionCount=0.04672897,imageCount=0.0,originalScore=13.973931"
44027,16ae940a-b269-4157-ab1f-c5fa83b6bd93,4,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=2.3071516,queryMatchAuthorName=0.0,recency=0.04956272,rating=1.0,reviewCount=0.0032647732,keywordCount=0.25,ingredientCount=0.20454547,instructionCount=0.21495326,imageCount=0.0021141649,originalScore=13.973931"
184800,c3d22de0-a08b-4302-a344-195ee833c651,3,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=3.295043,queryMatchAuthorName=0.0,recency=0.061269414,rating=1.0,reviewCount=0.0016323866,keywordCount=0.125,ingredientCount=0.1590909,instructionCount=0.10280374,imageCount=0.0021141649,originalScore=13.973931"
113339,ed163c25-6700-4df1-a7a0-38b9cc874871,,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=2.975183,queryMatchKeywords=0.0,queryMatchInstructions=4.2683163,queryMatchReviews=3.0356898,queryMatchAuthorName=0.0,recency=0.056184776,rating=1.0,reviewCount=6.529546E-4,keywordCount=0.09375,ingredientCount=0.11363637,instructionCount=0.056074765,imageCount=0.0,originalScore=13.973931"
126411,056a6bcb-12cf-40e2-ad1e-7ba36b541c3d,3,"queryMatchName=2.7947865,queryMatchDescription=2.4656398,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=2.9356623,queryMatchAuthorName=0.0,recency=0.05704229,rating=0.9,reviewCount=6.529546E-4,keywordCount=0.28125,ingredientCount=0.13636364,instructionCount=0.056074765,imageCount=0.0021141649,originalScore=13.973931"
93053,a93478f9-a945-447e-8608-c9519543c5d3,3,"queryMatchName=2.7947865,queryMatchDescription=2.5552633,queryMatchCategory=0.0,queryMatchIngredients=3.0901453,queryMatchKeywords=0.0,queryMatchInstructions=3.397356,queryMatchReviews=3.3783402,queryMatchAuthorName=0.0,recency=0.053886786,rating=0.8,reviewCount=0.0013059092,keywordCount=0.15625,ingredientCount=0.09090909,instructionCount=0.037383176,imageCount=0.0,originalScore=13.973931"
12262,c760b25d-bc25-416f-894b-d9235159b9c6,3,"queryMatchName=2.7947865,queryMatchDescription=3.306036,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=2.5204163,queryMatchAuthorName=0.0,recency=0.04708426,rating=0.9,reviewCount=6.529546E-4,keywordCount=0.28125,ingredientCount=0.20454547,instructionCount=0.17757009,imageCount=0.0,originalScore=13.973931"
81686,f98d1eaa-16aa-46e8-9f21-21c1dfc9106f,2,"queryMatchName=2.7947865,queryMatchDescription=3.306036,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=3.2136254,queryMatchAuthorName=0.0,recency=0.052799266,rating=0.8,reviewCount=3.264773E-4,keywordCount=0.1875,ingredientCount=0.22727273,instructionCount=0.06542056,imageCount=0.0,originalScore=13.973931"
18579,a28774c2-4226-4923-9d7e-c13cdae7c62a,4,"queryMatchName=2.7947865,queryMatchDescription=3.306036,queryMatchCategory=0.0,queryMatchIngredients=2.0569098,queryMatchKeywords=0.0,queryMatchInstructions=2.6435416,queryMatchReviews=1.406393,queryMatchAuthorName=0.0,recency=0.047834463,rating=1.0,reviewCount=0.0022853413,keywordCount=0.1875,ingredientCount=0.3409091,instructionCount=0.10280374,imageCount=0.0,originalScore=13.973931"
124263,b3a26dd9-e0e3-42ae-8868-1517bb2f950a,4,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=3.3669567,queryMatchAuthorName=0.0,recency=0.056874,rating=1.0,reviewCount=0.0032647732,keywordCount=0.03125,ingredientCount=0.18181819,instructionCount=0.037383176,imageCount=0.0021141649,originalScore=13.973931"
60047,27884a28-dc28-4411-83e0-b3c4a963f62a,4,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=2.4952407,queryMatchAuthorName=0.0,recency=0.050757833,rating=1.0,reviewCount=0.0035912504,keywordCount=0.125,ingredientCount=0.25,instructionCount=0.084112145,imageCount=0.006342495,originalScore=13.973931"
179706,17bf1e10-7484-40e8-88b4-247410b31543,2,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=3.8585367,queryMatchReviews=3.1497188,queryMatchAuthorName=0.0,recency=0.06088241,rating=1.0,reviewCount=3.264773E-4,keywordCount=0.15625,ingredientCount=0.1590909,instructionCount=0.04672897,imageCount=0.0,originalScore=13.973931"
161499,76fdd8cc-1806-41a0-b0f1-641e4216dc99,4,"queryMatchName=2.7947865,queryMatchDescription=3.306036,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=3.397356,queryMatchReviews=3.6422493,queryMatchAuthorName=0.0,recency=0.059623726,rating=0.8,reviewCount=0.0019588638,keywordCount=0.25,ingredientCount=0.11363637,instructionCount=0.037383176,imageCount=0.0042283298,originalScore=13.973931"
85600,a72f90a2-ad05-441b-a1c8-ee5eb73ee3a7,3,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=2.0426667,queryMatchAuthorName=0.0,recency=0.053120885,rating=1.0,reviewCount=0.0032647732,keywordCount=0.34375,ingredientCount=0.13636364,instructionCount=0.056074765,imageCount=0.016913319,originalScore=13.973931"
46003,4ff4e3db-290c-4c1d-80e1-57a9b9092cac,4,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=2.166254,queryMatchAuthorName=0.0,recency=0.049697217,rating=1.0,reviewCount=0.017303297,keywordCount=0.25,ingredientCount=0.1590909,instructionCount=0.1401869,imageCount=0.0084566595,originalScore=13.973931"
185645,10ddd01a-97d6-4150-8b7f-92e76fe7cdc0,3,"queryMatchName=2.7947865,queryMatchDescription=2.1385233,queryMatchCategory=0.0,queryMatchIngredients=3.2143486,queryMatchKeywords=0.0,queryMatchInstructions=2.9302862,queryMatchReviews=3.156694,queryMatchAuthorName=0.0,recency=0.061320707,rating=0.8,reviewCount=3.264773E-4,keywordCount=0.125,ingredientCount=0.06818182,instructionCount=0.09345794,imageCount=0.0,originalScore=13.973931"
87173,9fc1d509-1bba-4300-a4e5-e819bd69d919,,"queryMatchName=2.7947865,queryMatchDescription=2.7118363,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=3.486507,queryMatchReviews=3.261495,queryMatchAuthorName=0.0,recency=0.053259928,rating=0.9,reviewCount=0.007182501,keywordCount=0.21875,ingredientCount=0.13636364,instructionCount=0.06542056,imageCount=0.006342495,originalScore=13.973931"
34696,7e0f5edd-241a-494c-9c69-b0367cfd5531,2,"queryMatchName=2.7947865,queryMatchDescription=3.306036,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=3.2261372,queryMatchAuthorName=0.0,recency=0.0489402,rating=0.6,reviewCount=9.794319E-4,keywordCount=0.28125,ingredientCount=0.1590909,instructionCount=0.11214953,imageCount=0.0,originalScore=13.973931"
146351,f9c1ed84-00af-43f1-b2f1-8cb99847b7be,2,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=2.75416,queryMatchAuthorName=0.0,recency=0.058481324,rating=1.0,reviewCount=6.529546E-4,keywordCount=0.125,ingredientCount=0.13636364,instructionCount=0.04672897,imageCount=0.0042283298,originalScore=13.973931"
78460,d4f64f4d-370b-4edc-8dc7-2af679ae7c4e,3,"queryMatchName=2.7947865,queryMatchDescription=2.7670958,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=1.9531076,queryMatchAuthorName=0.0,recency=0.052481517,rating=1.0,reviewCount=0.0032647732,keywordCount=0.125,ingredientCount=0.3181818,instructionCount=0.07476635,imageCount=0.01268499,originalScore=13.973931"
97516,6c1c9e27-c872-494e-bbf4-2f54ac420049,1,"queryMatchName=2.7947865,queryMatchDescription=3.306036,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=2.3232439,queryMatchAuthorName=0.0,recency=0.05439093,rating=0.7,reviewCount=6.529546E-4,keywordCount=0.25,ingredientCount=0.22727273,instructionCount=0.028037382,imageCount=0.0,originalScore=13.973931"
85671,9656a01a-b177-4c3b-8876-6cc8f4226ff1,3,"queryMatchName=2.7947865,queryMatchDescription=2.5585518,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=3.1097589,queryMatchReviews=2.208085,queryMatchAuthorName=0.0,recency=0.053120885,rating=0.8,reviewCount=0.0013059092,keywordCount=0.3125,ingredientCount=0.1590909,instructionCount=0.056074765,imageCount=0.0,originalScore=13.973931"
48018,9137acb1-82db-4565-a3ff-b817c4d2ab77,3,"queryMatchName=2.7947865,queryMatchDescription=1.9659057,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=2.3604386,queryMatchReviews=2.75416,queryMatchAuthorName=0.0,recency=0.049859587,rating=0.8,reviewCount=6.529546E-4,keywordCount=0.28125,ingredientCount=0.06818182,instructionCount=0.12149532,imageCount=0.0,originalScore=13.973931"
79023,909c22d4-0522-455b-9848-62ed0c50319a,3,"queryMatchName=2.7947865,queryMatchDescription=2.376395,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=2.1741693,queryMatchReviews=2.5014873,queryMatchAuthorName=0.0,recency=0.05252668,rating=1.0,reviewCount=0.0019588638,keywordCount=0.0625,ingredientCount=0.20454547,instructionCount=0.1495327,imageCount=0.0,originalScore=13.973931"
148343,0c792e81-99f4-4986-aca0-19833a4b125d,4,"queryMatchName=2.7947865,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=4.2412567,queryMatchReviews=2.9947486,queryMatchAuthorName=0.0,recency=0.058659285,rating=1.0,reviewCount=0.0048971595,keywordCount=0.15625,ingredientCount=0.045454547,instructionCount=0.018691588,imageCount=0.0042283298,originalScore=13.973931"
63047,3eecfe19-3ac8-4d73-a06c-d22f9ebfed1f,,"queryMatchName=2.7947865,queryMatchDescription=3.306036,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=1.406393,queryMatchAuthorName=0.0,recency=0.05104076,rating=1.0,reviewCount=0.0019588638,keywordCount=0.1875,ingredientCount=0.22727273,instructionCount=0.084112145,imageCount=0.0,originalScore=13.973931"
63427,566f7dd7-2ca9-4902-aec2-2075fcca3cd3,,"queryMatchName=2.7947865,queryMatchDescription=3.306036,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=2.5225246,queryMatchReviews=2.6321087,queryMatchAuthorName=0.0,recency=0.05108347,rating=0.8,reviewCount=6.529546E-4,keywordCount=0.1875,ingredientCount=0.1590909,instructionCount=0.09345794,imageCount=0.0,originalScore=13.973931"
20342,da65bc07-c6cb-4f85-a15a-64d7130a3785,3,"queryMatchName=2.7947865,queryMatchDescription=3.306036,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=2.154683,queryMatchAuthorName=0.0,recency=0.047966015,rating=1.0,reviewCount=0.0019588638,keywordCount=0.125,ingredientCount=0.13636364,instructionCount=0.028037382,imageCount=0.0,originalScore=13.973931"
140849,59aac7eb-bbc6-47b6-92cd-55e215c12d16,,"queryMatchName=2.7947865,queryMatchDescription=3.306036,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=2.208085,queryMatchAuthorName=0.0,recency=0.058054928,rating=0.8,reviewCount=0.0026118185,keywordCount=0.25,ingredientCount=0.11363637,instructionCount=0.028037382,imageCount=0.0021141649,originalScore=13.973931"
28309,c1eeff2a-a24a-470e-9486-5ddb86a2feb5,3,"queryMatchName=2.7947865,queryMatchDescription=3.306036,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=2.1956792,queryMatchAuthorName=0.0,recency=0.048480276,rating=0.9,reviewCount=0.008161933,keywordCount=0.1875,ingredientCount=0.11363637,instructionCount=0.028037382,imageCount=0.0021141649,originalScore=13.973931"
