RecipeId,id,score,[features]
120501,41690de9-8bdc-46e8-858b-7bb4598322d7,2,"queryMatchName=0.0,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.8508729,queryMatchKeywords=0.0,queryMatchInstructions=1.3461189,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.05662779,rating=0.8,reviewCount=3.264773E-4,keywordCount=0.09375,ingredientCount=0.1590909,instructionCount=0.07476635,imageCount=0.0,originalScore=1.7017457"
293373,2f4946d2-e6e9-4913-9ba5-4926839db01b,1,"queryMatchName=0.0,queryMatchDescription=1.1656199,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.06762715,rating=1.0,reviewCount=3.264773E-4,keywordCount=0.125,ingredientCount=0.1590909,instructionCount=0.028037382,imageCount=0.0021141649,originalScore=1.1656199"
428547,0510117d-d923-4dcf-8813-e0da6ac49dfa,0,"queryMatchName=0.0,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.90434754,queryMatchAuthorName=0.0,recency=0.07943368,rating=0.8,reviewCount=0.0013059092,keywordCount=0.125,ingredientCount=0.22727273,instructionCount=0.04672897,imageCount=0.006342495,originalScore=0.45217377"
90299,e4c67e6b-ed0c-4b24-84f4-cfc6432b9b03,0,"queryMatchName=0.0,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=1.1441591,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.053579364,rating=1.0,reviewCount=0.0029382957,keywordCount=0.09375,ingredientCount=0.18181819,instructionCount=0.04672897,imageCount=0.006342495,originalScore=1.1441591"
171370,8e126dbd-357a-40f2-b77f-e1731ecc242c,0,"queryMatchName=0.0,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=1.1212925,queryMatchAuthorName=0.0,recency=0.06033084,rating=0.9,reviewCount=9.794319E-4,keywordCount=0.09375,ingredientCount=0.11363637,instructionCount=0.018691588,imageCount=0.0042283298,originalScore=0.56064624"
456737,f8ec6e0c-c3de-4ccf-bf14-0fbe875a29dd,0,"queryMatchName=0.0,queryMatchDescription=1.0177797,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.0859584,rating=1.0,reviewCount=3.264773E-4,keywordCount=0.0625,ingredientCount=0.1590909,instructionCount=0.04672897,imageCount=0.0,originalScore=1.0177797"
172755,96ea2e97-a244-4625-84cf-c6096d653aa8,0,"queryMatchName=0.0,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.6520381,queryMatchAuthorName=0.0,recency=0.06043039,rating=1.0,reviewCount=0.0058765914,keywordCount=0.15625,ingredientCount=0.11363637,instructionCount=0.028037382,imageCount=0.027484143,originalScore=0.32601905"
457113,81aa2d91-8d28-4de2-85d3-b0935ec937f8,3,"queryMatchName=1.0742872,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.9843234,queryMatchKeywords=0.0,queryMatchInstructions=1.2660147,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.08601896,rating=0.0,reviewCount=0.0,keywordCount=0.09375,ingredientCount=0.18181819,instructionCount=0.028037382,imageCount=0.0,originalScore=5.3714356"
305102,f24178b9-fe5f-439e-a9c6-521420c98486,2,"queryMatchName=0.0,queryMatchDescription=1.2327708,queryMatchCategory=0.0,queryMatchIngredients=0.5240495,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.06847422,rating=0.0,reviewCount=0.0,keywordCount=0.09375,ingredientCount=0.5227273,instructionCount=0.06542056,imageCount=0.0,originalScore=1.2327708"
361991,cd3c6502-f304-4fa6-b4d1-5450667e29a4,2,"queryMatchName=1.0742872,queryMatchDescription=1.3081318,queryMatchCategory=0.0,queryMatchIngredients=0.8745874,queryMatchKeywords=0.0,queryMatchInstructions=1.4886528,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.07251409,rating=0.0,reviewCount=0.0,keywordCount=0.0625,ingredientCount=0.20454547,instructionCount=0.06542056,imageCount=0.0,originalScore=5.3714356"
237365,503e7006-7cb4-4a7f-99f8-1cc4ab802627,0,"queryMatchName=0.0,queryMatchDescription=0.65456367,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.9521376,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.0644272,rating=0.8,reviewCount=3.264773E-4,keywordCount=0.03125,ingredientCount=0.27272728,instructionCount=0.018691588,imageCount=0.006342495,originalScore=0.9521376"
523808,60784485-1270-49db-8832-e7272a90e1df,4,"queryMatchName=0.97587454,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=1.0977421,queryMatchKeywords=0.0,queryMatchInstructions=1.5630131,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.1374884,rating=0.0,reviewCount=0.0,keywordCount=0.03125,ingredientCount=0.27272728,instructionCount=0.037383176,imageCount=0.0,originalScore=4.8793726"
89024,c5708aef-d007-416a-ac10-fb0afc3b9cc4,1,"queryMatchName=0.0,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.92621636,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.053454246,rating=0.0,reviewCount=0.0,keywordCount=0.15625,ingredientCount=0.25,instructionCount=0.10280374,imageCount=0.0,originalScore=1.8524327"
528949,54b71bf7-436a-482e-ac85-aa587b2b00a0,3,"queryMatchName=1.0742872,queryMatchDescription=1.5257671,queryMatchCategory=0.0,queryMatchIngredients=0.9843234,queryMatchKeywords=0.0,queryMatchInstructions=1.4743907,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.16192275,rating=0.0,reviewCount=0.0,keywordCount=0.03125,ingredientCount=0.20454547,instructionCount=0.037383176,imageCount=0.0,originalScore=5.3714356"
309861,b55a870c-ddb4-424e-857d-d8ebee29e3b0,0,"queryMatchName=0.0,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.862623,queryMatchAuthorName=0.0,recency=0.06875702,rating=0.8,reviewCount=9.794319E-4,keywordCount=0.03125,ingredientCount=0.11363637,instructionCount=0.056074765,imageCount=0.006342495,originalScore=0.4313115"
452428,e827b6bb-87e5-4098-bbfd-ba408d1da676,4,"queryMatchName=0.97587454,queryMatchDescription=1.4565315,queryMatchCategory=0.0,queryMatchIngredients=1.0865741,queryMatchKeywords=0.0,queryMatchInstructions=1.1949089,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.084902346,rating=0.0,reviewCount=0.0,keywordCount=0.03125,ingredientCount=0.18181819,instructionCount=0.11214953,imageCount=0.0,originalScore=4.8793726"
425700,a16c8b6c-65b1-4b06-a668-9232d0942752,4,"queryMatchName=0.6693075,queryMatchDescription=1.4242176,queryMatchCategory=0.0,queryMatchIngredients=0.6693716,queryMatchKeywords=0.0,queryMatchInstructions=1.6226178,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.07910771,rating=0.0,reviewCount=0.0,keywordCount=0.0625,ingredientCount=0.3181818,instructionCount=0.028037382,imageCount=0.0,originalScore=3.3465376"
274513,c8b5d90e-44a7-4574-aa23-78b596b0600f,4,"queryMatchName=0.89397955,queryMatchDescription=1.4903456,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=1.2660147,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.066594295,rating=0.0,reviewCount=0.0,keywordCount=0.03125,ingredientCount=0.22727273,instructionCount=0.04672897,imageCount=0.0,originalScore=4.4698977"
242249,084f5107-f575-4fff-a4db-bc79415f9b79,0,"queryMatchName=0.0,queryMatchDescription=0.7126988,queryMatchCategory=0.0,queryMatchIngredients=0.7318133,queryMatchKeywords=0.0,queryMatchInstructions=1.3913004,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.06474609,rating=0.0,reviewCount=0.0,keywordCount=0.09375,ingredientCount=0.3181818,instructionCount=0.10280374,imageCount=0.0,originalScore=1.4636266"
539445,f25e5179-aa09-4f02-b75d-80d5a414e6e6,0,"queryMatchName=0.0,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.46228743,queryMatchKeywords=0.0,queryMatchInstructions=0.9986049,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.31171936,rating=0.0,reviewCount=0.0,keywordCount=0.03125,ingredientCount=0.5227273,instructionCount=0.037383176,imageCount=0.0021141649,originalScore=0.9986049"
330623,6e2a0cba-5b26-4d2b-b821-03922880a26b,0,"queryMatchName=0.0,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.8071034,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.07031458,rating=0.0,reviewCount=0.0,keywordCount=0.09375,ingredientCount=0.22727273,instructionCount=0.018691588,imageCount=0.0,originalScore=1.6142068"
456140,6c2d5035-1927-4c26-b41f-5e4f85077f15,2,"queryMatchName=0.0,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=1.0161995,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.085857645,rating=0.0,reviewCount=0.0,keywordCount=0.0625,ingredientCount=0.1590909,instructionCount=0.018691588,imageCount=0.0,originalScore=2.032399"
376643,10cc00dd-012b-4eba-a4c8-c06ea468d528,1,"queryMatchName=0.0,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.82841027,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.073695906,rating=0.0,reviewCount=0.0,keywordCount=0.0625,ingredientCount=0.22727273,instructionCount=0.056074765,imageCount=0.0,originalScore=1.6568205"
159603,d3bf5fd0-77f3-4a9b-89c4-a32fb28a6cd5,2,"queryMatchName=0.0,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.95438623,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.05950748,rating=0.0,reviewCount=0.0,keywordCount=0.0,ingredientCount=0.20454547,instructionCount=0.04672897,imageCount=0.0,originalScore=1.9087725"
267835,73fc837e-b787-4619-a41a-1095bcd9a484,3,"queryMatchName=0.0,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.9843234,queryMatchKeywords=0.0,queryMatchInstructions=1.6722585,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.06619711,rating=0.0,reviewCount=0.0,keywordCount=0.0625,ingredientCount=0.1590909,instructionCount=0.018691588,imageCount=0.0,originalScore=1.9686468"
390503,3285fbe1-eeb9-4d40-96ea-fdf707d3919b,0,"queryMatchName=0.0,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.9521376,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.075178295,rating=0.0,reviewCount=0.0,keywordCount=0.0625,ingredientCount=0.27272728,instructionCount=0.037383176,imageCount=0.0,originalScore=0.9521376"
444291,784765f8-6491-40b3-981a-12705a96a5b7,0,"queryMatchName=0.0,queryMatchDescription=0.6823951,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.082941286,rating=0.0,reviewCount=0.0,keywordCount=0.15625,ingredientCount=0.20454547,instructionCount=0.07476635,imageCount=0.0,originalScore=0.6823951"
129652,3b8acd1d-196e-4cda-99d7-c1770f30d0d0,0,"queryMatchName=0.0,queryMatchDescription=0.7288828,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.057247348,rating=0.0,reviewCount=0.0,keywordCount=0.1875,ingredientCount=0.1590909,instructionCount=0.018691588,imageCount=0.0,originalScore=0.7288828"
505578,f15b62b9-a9b8-4b9b-bd3b-58f0f74708e8,1,"queryMatchName=0.0,queryMatchDescription=1.2820082,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.10622647,rating=0.0,reviewCount=0.0,keywordCount=0.0625,ingredientCount=0.1590909,instructionCount=0.028037382,imageCount=0.0,originalScore=1.2820082"
